,src,race_date,race_course,race_number,race_id,race_class,race_distance,track_condition,race_name,track,sectional_time,incident_report,finishing_position,horse_number,horse_name,horse_id,jockey,trainer,actual_weight,declared_horse_weight,draw,length_behind_winner,running_position_1,running_position_2,running_position_3,running_position_4,finish_time,win_odds,running_position_5,running_position_6
13096,20151213-4.html,2015-12-13,Sha Tin,4,2015-247,Group One,2400,GOOD,THE LONGINES HONG KONG VASE,"TURF - ""A"" COURSE",25.84 25.61 26.09 24.19 23.64 23.06,"
                As the start was effected, KHAYA lifted its front feet off the ground and consequently was slow to begin.  Then a short distance after the start, KHAYA was steadied when crowded for room between FLINTSHIRE and DARIYAN which shifted out.
MING DYNASTY was slow to begin and then shifted out towards the heels of ENSURING shortly after the start.
HELENE SUPER STAR began awkwardly.
For some distance in the early stages, MING DYNASTY proved very difficult to settle and passing the winning post on the first occasion became badly unbalanced when being checked away from the heels of DARIYAN.
Approaching the 1600 Metres, CANNOCK CHASE was left racing wide and without cover.
After the 1400 Metres, HARBOUR MASTER was ridden along to improve its position around the field into the lead.
Immediately after the running of this race, the Stewards became aware that CANNOCK CHASE, saddle cloth number 3, had been inadvertently signalled as the 3rd placegetter in this race rather than DARIYAN, saddle cloth number 13, which did in fact finish 3rd.  This matter was rectified by the Judge a short time later with DARIYAN correctly being signalled as the 3rd placegetter.  Prior to the declaration of weighed-in, the Stewards confirmed that the betting system would pay out on the correct numbers and accordingly weighed-in was semaphored at the normal time.
HIGHLAND REEL and FLINTSHIRE were sent for sampling.
",12,8.0,HARBOUR MASTER,S145,T Berry,J Moore,126,1179,11,13-1/2,12.0,12.0,1.0,1.0,2.30.60,99,1.0,12.0
13097,20151213-4.html,2015-12-13,Sha Tin,4,2015-247,Group One,2400,GOOD,THE LONGINES HONG KONG VASE,"TURF - ""A"" COURSE",25.84 25.61 26.09 24.19 23.64 23.06,"
                As the start was effected, KHAYA lifted its front feet off the ground and consequently was slow to begin.  Then a short distance after the start, KHAYA was steadied when crowded for room between FLINTSHIRE and DARIYAN which shifted out.
MING DYNASTY was slow to begin and then shifted out towards the heels of ENSURING shortly after the start.
HELENE SUPER STAR began awkwardly.
For some distance in the early stages, MING DYNASTY proved very difficult to settle and passing the winning post on the first occasion became badly unbalanced when being checked away from the heels of DARIYAN.
Approaching the 1600 Metres, CANNOCK CHASE was left racing wide and without cover.
After the 1400 Metres, HARBOUR MASTER was ridden along to improve its position around the field into the lead.
Immediately after the running of this race, the Stewards became aware that CANNOCK CHASE, saddle cloth number 3, had been inadvertently signalled as the 3rd placegetter in this race rather than DARIYAN, saddle cloth number 13, which did in fact finish 3rd.  This matter was rectified by the Judge a short time later with DARIYAN correctly being signalled as the 3rd placegetter.  Prior to the declaration of weighed-in, the Stewards confirmed that the betting system would pay out on the correct numbers and accordingly weighed-in was semaphored at the normal time.
HIGHLAND REEL and FLINTSHIRE were sent for sampling.
",13,5.0,HELENE SUPER STAR,S152,D Whyte,A S Cruz,126,1216,1,13-3/4,3.0,5.0,6.0,8.0,2.30.61,33,7.0,13.0
17467,20160424-5.html,2016-04-24,Sha Tin,5,2015-587,Hong Kong Group Three,2400,GOOD TO YIELDING,THE QUEEN MOTHER MEMORIAL CUP (HANDICAP),"TURF - ""A"" COURSE",25.18 24.07 26.36 26.21 24.73 23.20,"
                After the 2300 Metres, VICTORY MAGIC and MR GNOCCHI raced tight.
Passing the winning post on the first occasion, HARBOUR MASTER was taken into a position wide and without cover by GIOVANNI CANALETTO which shifted out.
Near the 250 Metres, ANTICIPATION was shifted to the inside of RENAISSANCE ART after being disappointed for running between that horse and VICTORY MAGIC.
When questioned, O Doleuze stated that after steadying his mount shortly after the start, he shifted FLAME HERO across to the rail in order to improve his position and take a trailing position behind the leader of the race BASIC TRILOGY.  He said, despite being ridden along, FLAME HERO was not able to improve sufficiently to obtain this position.
After the race, Z Purton reported that VICTORY MAGIC was not comfortable in today's track conditions.  A veterinary inspection of VICTORY MAGIC immediately following the race did not show any significant findings.
VICTORY MAGIC, AMBITIOUS CHAMPION and ANTICIPATION were sent for sampling.
",1,6.0,AMBITIOUS CHAMPION,S083,C Schofield,R Gibson,115,1099,8,-,2.0,2.0,2.0,2.0,2.29.75,9.3,1.0,1.0
17468,20160424-5.html,2016-04-24,Sha Tin,5,2015-587,Hong Kong Group Three,2400,GOOD TO YIELDING,THE QUEEN MOTHER MEMORIAL CUP (HANDICAP),"TURF - ""A"" COURSE",25.18 24.07 26.36 26.21 24.73 23.20,"
                After the 2300 Metres, VICTORY MAGIC and MR GNOCCHI raced tight.
Passing the winning post on the first occasion, HARBOUR MASTER was taken into a position wide and without cover by GIOVANNI CANALETTO which shifted out.
Near the 250 Metres, ANTICIPATION was shifted to the inside of RENAISSANCE ART after being disappointed for running between that horse and VICTORY MAGIC.
When questioned, O Doleuze stated that after steadying his mount shortly after the start, he shifted FLAME HERO across to the rail in order to improve his position and take a trailing position behind the leader of the race BASIC TRILOGY.  He said, despite being ridden along, FLAME HERO was not able to improve sufficiently to obtain this position.
After the race, Z Purton reported that VICTORY MAGIC was not comfortable in today's track conditions.  A veterinary inspection of VICTORY MAGIC immediately following the race did not show any significant findings.
VICTORY MAGIC, AMBITIOUS CHAMPION and ANTICIPATION were sent for sampling.
",2,9.0,ANTICIPATION,T198,M Chadwick,A S Cruz,113,1121,2,3/4,4.0,5.0,5.0,6.0,2.29.86,14,6.0,2.0
17469,20160424-5.html,2016-04-24,Sha Tin,5,2015-587,Hong Kong Group Three,2400,GOOD TO YIELDING,THE QUEEN MOTHER MEMORIAL CUP (HANDICAP),"TURF - ""A"" COURSE",25.18 24.07 26.36 26.21 24.73 23.20,"
                After the 2300 Metres, VICTORY MAGIC and MR GNOCCHI raced tight.
Passing the winning post on the first occasion, HARBOUR MASTER was taken into a position wide and without cover by GIOVANNI CANALETTO which shifted out.
Near the 250 Metres, ANTICIPATION was shifted to the inside of RENAISSANCE ART after being disappointed for running between that horse and VICTORY MAGIC.
When questioned, O Doleuze stated that after steadying his mount shortly after the start, he shifted FLAME HERO across to the rail in order to improve his position and take a trailing position behind the leader of the race BASIC TRILOGY.  He said, despite being ridden along, FLAME HERO was not able to improve sufficiently to obtain this position.
After the race, Z Purton reported that VICTORY MAGIC was not comfortable in today's track conditions.  A veterinary inspection of VICTORY MAGIC immediately following the race did not show any significant findings.
VICTORY MAGIC, AMBITIOUS CHAMPION and ANTICIPATION were sent for sampling.
",3,3.0,GIOVANNI CANALETTO,V193,J Moreira,A S Cruz,124,1099,9,3-1/4,8.0,9.0,9.0,9.0,2.30.28,2.7,5.0,3.0
17470,20160424-5.html,2016-04-24,Sha Tin,5,2015-587,Hong Kong Group Three,2400,GOOD TO YIELDING,THE QUEEN MOTHER MEMORIAL CUP (HANDICAP),"TURF - ""A"" COURSE",25.18 24.07 26.36 26.21 24.73 23.20,"
                After the 2300 Metres, VICTORY MAGIC and MR GNOCCHI raced tight.
Passing the winning post on the first occasion, HARBOUR MASTER was taken into a position wide and without cover by GIOVANNI CANALETTO which shifted out.
Near the 250 Metres, ANTICIPATION was shifted to the inside of RENAISSANCE ART after being disappointed for running between that horse and VICTORY MAGIC.
When questioned, O Doleuze stated that after steadying his mount shortly after the start, he shifted FLAME HERO across to the rail in order to improve his position and take a trailing position behind the leader of the race BASIC TRILOGY.  He said, despite being ridden along, FLAME HERO was not able to improve sufficiently to obtain this position.
After the race, Z Purton reported that VICTORY MAGIC was not comfortable in today's track conditions.  A veterinary inspection of VICTORY MAGIC immediately following the race did not show any significant findings.
VICTORY MAGIC, AMBITIOUS CHAMPION and ANTICIPATION were sent for sampling.
",4,8.0,RENAISSANCE ART,T197,M L Yeung,C Fownes,113,1075,5,4-1/2,3.0,3.0,3.0,3.0,2.30.47,19,3.0,4.0
17471,20160424-5.html,2016-04-24,Sha Tin,5,2015-587,Hong Kong Group Three,2400,GOOD TO YIELDING,THE QUEEN MOTHER MEMORIAL CUP (HANDICAP),"TURF - ""A"" COURSE",25.18 24.07 26.36 26.21 24.73 23.20,"
                After the 2300 Metres, VICTORY MAGIC and MR GNOCCHI raced tight.
Passing the winning post on the first occasion, HARBOUR MASTER was taken into a position wide and without cover by GIOVANNI CANALETTO which shifted out.
Near the 250 Metres, ANTICIPATION was shifted to the inside of RENAISSANCE ART after being disappointed for running between that horse and VICTORY MAGIC.
When questioned, O Doleuze stated that after steadying his mount shortly after the start, he shifted FLAME HERO across to the rail in order to improve his position and take a trailing position behind the leader of the race BASIC TRILOGY.  He said, despite being ridden along, FLAME HERO was not able to improve sufficiently to obtain this position.
After the race, Z Purton reported that VICTORY MAGIC was not comfortable in today's track conditions.  A veterinary inspection of VICTORY MAGIC immediately following the race did not show any significant findings.
VICTORY MAGIC, AMBITIOUS CHAMPION and ANTICIPATION were sent for sampling.
",5,7.0,BASIC TRILOGY,V133,K C Leung,J Moore,114,1190,1,5,1.0,1.0,1.0,1.0,2.30.56,13,2.0,5.0
17472,20160424-5.html,2016-04-24,Sha Tin,5,2015-587,Hong Kong Group Three,2400,GOOD TO YIELDING,THE QUEEN MOTHER MEMORIAL CUP (HANDICAP),"TURF - ""A"" COURSE",25.18 24.07 26.36 26.21 24.73 23.20,"
                After the 2300 Metres, VICTORY MAGIC and MR GNOCCHI raced tight.
Passing the winning post on the first occasion, HARBOUR MASTER was taken into a position wide and without cover by GIOVANNI CANALETTO which shifted out.
Near the 250 Metres, ANTICIPATION was shifted to the inside of RENAISSANCE ART after being disappointed for running between that horse and VICTORY MAGIC.
When questioned, O Doleuze stated that after steadying his mount shortly after the start, he shifted FLAME HERO across to the rail in order to improve his position and take a trailing position behind the leader of the race BASIC TRILOGY.  He said, despite being ridden along, FLAME HERO was not able to improve sufficiently to obtain this position.
After the race, Z Purton reported that VICTORY MAGIC was not comfortable in today's track conditions.  A veterinary inspection of VICTORY MAGIC immediately following the race did not show any significant findings.
VICTORY MAGIC, AMBITIOUS CHAMPION and ANTICIPATION were sent for sampling.
",6,5.0,MR GNOCCHI,P080,K Teetan,A T Millard,117,1089,3,5-1/4,7.0,6.0,6.0,7.0,2.30.57,10,8.0,6.0
17473,20160424-5.html,2016-04-24,Sha Tin,5,2015-587,Hong Kong Group Three,2400,GOOD TO YIELDING,THE QUEEN MOTHER MEMORIAL CUP (HANDICAP),"TURF - ""A"" COURSE",25.18 24.07 26.36 26.21 24.73 23.20,"
                After the 2300 Metres, VICTORY MAGIC and MR GNOCCHI raced tight.
Passing the winning post on the first occasion, HARBOUR MASTER was taken into a position wide and without cover by GIOVANNI CANALETTO which shifted out.
Near the 250 Metres, ANTICIPATION was shifted to the inside of RENAISSANCE ART after being disappointed for running between that horse and VICTORY MAGIC.
When questioned, O Doleuze stated that after steadying his mount shortly after the start, he shifted FLAME HERO across to the rail in order to improve his position and take a trailing position behind the leader of the race BASIC TRILOGY.  He said, despite being ridden along, FLAME HERO was not able to improve sufficiently to obtain this position.
After the race, Z Purton reported that VICTORY MAGIC was not comfortable in today's track conditions.  A veterinary inspection of VICTORY MAGIC immediately following the race did not show any significant findings.
VICTORY MAGIC, AMBITIOUS CHAMPION and ANTICIPATION were sent for sampling.
",7,2.0,VICTORY MAGIC,T272,Z Purton,J Moore,130,1125,4,7-1/4,5.0,4.0,4.0,4.0,2.30.90,2.5,4.0,7.0
17474,20160424-5.html,2016-04-24,Sha Tin,5,2015-587,Hong Kong Group Three,2400,GOOD TO YIELDING,THE QUEEN MOTHER MEMORIAL CUP (HANDICAP),"TURF - ""A"" COURSE",25.18 24.07 26.36 26.21 24.73 23.20,"
                After the 2300 Metres, VICTORY MAGIC and MR GNOCCHI raced tight.
Passing the winning post on the first occasion, HARBOUR MASTER was taken into a position wide and without cover by GIOVANNI CANALETTO which shifted out.
Near the 250 Metres, ANTICIPATION was shifted to the inside of RENAISSANCE ART after being disappointed for running between that horse and VICTORY MAGIC.
When questioned, O Doleuze stated that after steadying his mount shortly after the start, he shifted FLAME HERO across to the rail in order to improve his position and take a trailing position behind the leader of the race BASIC TRILOGY.  He said, despite being ridden along, FLAME HERO was not able to improve sufficiently to obtain this position.
After the race, Z Purton reported that VICTORY MAGIC was not comfortable in today's track conditions.  A veterinary inspection of VICTORY MAGIC immediately following the race did not show any significant findings.
VICTORY MAGIC, AMBITIOUS CHAMPION and ANTICIPATION were sent for sampling.
",8,4.0,HARBOUR MASTER,S145,H Bowman,J Moore,124,1167,7,13-3/4,9.0,8.0,7.0,5.0,2.31.94,27,7.0,8.0
